personid,Primary_mode,age
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,"Walk, jog, or wheelchair",8.0
1711205901,Household vehicle 1,8.0
1711205901,"Walk, jog, or wheelchair",8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,"Walk, jog, or wheelchair",8.0
1711205901,"Walk, jog, or wheelchair",8.0
1711205901,"Walk, jog, or wheelchair",8.0
1711205901,"Walk, jog, or wheelchair",8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,"Walk, jog, or wheelchair",8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,"Walk, jog, or wheelchair",8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,"Walk, jog, or wheelchair",8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,"Walk, jog, or wheelchair",8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,Household vehicle 1,8.0
1711205901,"Walk, jog, or wheelchair",8.0
1711205901,Household vehicle 1,8.0
1711205902,Other household vehicle,7.0
1711205902,Other household vehicle,7.0
1711205902,Other household vehicle,7.0
1711207301,Household vehicle 1,7.0
1711207301,Household vehicle 1,7.0
1711207301,Household vehicle 1,7.0
1711207301,"Walk, jog, or wheelchair",7.0
1711207301,"Walk, jog, or wheelchair",7.0
1711207301,Household vehicle 1,7.0
1711207302,Household vehicle 2,8.0
1711207302,Household vehicle 2,8.0
1711207302,Household vehicle 2,8.0
1711207302,Household vehicle 2,8.0
1711207303,Household vehicle 2,3.0
1711207303,School bus,3.0
1711207303,School bus,3.0
1711209101,Household vehicle 2,8.0
1711209101,Household vehicle 2,8.0
1711209101,Household vehicle 2,8.0
1711209101,Household vehicle 2,8.0
1711209101,Household vehicle 2,8.0
1711209101,Other non-household vehicle,8.0
1711209101,Rental car,8.0
1711209101,Rental car,8.0
1711209101,Rental car,8.0
1711209101,Household vehicle 2,8.0
1711209101,Household vehicle 2,8.0
1711209101,Household vehicle 2,8.0
1711209101,Household vehicle 2,8.0
1711209101,Household vehicle 2,8.0
1711209101,Rental car,8.0
1711209101,Household vehicle 2,8.0
1711209101,Household vehicle 2,8.0
1711209101,Household vehicle 2,8.0
1711209101,Household vehicle 2,8.0
1711209101,Household vehicle 2,8.0
1711209101,Household vehicle 2,8.0
1711209101,,8.0
1711209101,Household vehicle 2,8.0
1711209101,Household vehicle 2,8.0
1711209102,Household vehicle 1,8.0
1711209102,Household vehicle 1,8.0
1711209102,Household vehicle 1,8.0
1711209102,Household vehicle 1,8.0
1711209102,Household vehicle 1,8.0
1711209102,Household vehicle 1,8.0
1711209102,Household vehicle 1,8.0
1711209102,Household vehicle 1,8.0
1711209102,Household vehicle 1,8.0
1711209102,Household vehicle 1,8.0
1711209102,Household vehicle 1,8.0
1711209102,Household vehicle 1,8.0
1711209102,Household vehicle 1,8.0
1711210901,"Walk, jog, or wheelchair",7.0
1711210901,"Walk, jog, or wheelchair",7.0
1711212701,Bus (public transit),10.0
1711212701,Bus (public transit),10.0
1711213701,Household vehicle 3,6.0
1711213701,"Walk, jog, or wheelchair",6.0
1711213701,"Walk, jog, or wheelchair",6.0
1711213701,Household vehicle 3,6.0
1711213701,Household vehicle 3,6.0
1711213701,Household vehicle 3,6.0
1711213701,Household vehicle 3,6.0
1711213701,Household vehicle 3,6.0
1711213702,Household vehicle 1,6.0
1711213702,Household vehicle 1,6.0
1711213702,Household vehicle 1,6.0
1711213702,Household vehicle 1,6.0
1711213702,Household vehicle 1,6.0
1711214001,Household vehicle 1,6.0
1711214001,Household vehicle 1,6.0
1711214001,Household vehicle 1,6.0
1711214001,Household vehicle 1,6.0
1711214701,Bus (public transit),6.0
1711214701,Household vehicle 1,6.0
1711214701,Household vehicle 1,6.0
1711214701,Household vehicle 1,6.0
1711214701,Household vehicle 1,6.0
1711214701,Household vehicle 1,6.0
1711214702,Household vehicle 1,6.0
1711214702,Household vehicle 1,6.0
1711214702,Household vehicle 1,6.0
1711214702,Household vehicle 1,6.0
1711214702,Household vehicle 1,6.0
1711214702,Household vehicle 1,6.0
1711214702,Household vehicle 1,6.0
1711214702,Household vehicle 1,6.0
1711214901,"Urban rail (e.g., Link light rail, monorail)",7.0
1711214901,"Urban rail (e.g., Link light rail, monorail)",7.0
1711214901,Bicycle or e-bike,7.0
1711214901,Bicycle or e-bike,7.0
1711214901,Bicycle or e-bike,7.0
1711214902,Bicycle or e-bike,8.0
1711214902,Bicycle or e-bike,8.0
1711214902,Bicycle or e-bike,8.0
1711214902,Bicycle or e-bike,8.0
1711223101,Vanpool vehicle,7.0
1711223101,Vanpool vehicle,7.0
1711223101,Other household vehicle,7.0
1711223101,Other household vehicle,7.0
1711223103,School bus,2.0
1711223103,School bus,2.0
1711224801,Household vehicle 1,9.0
1711224801,Household vehicle 1,9.0
1711224801,Household vehicle 1,9.0
1711224801,Household vehicle 1,9.0
1711224801,Household vehicle 1,9.0
1711224802,Household vehicle 2,5.0
1711224802,Household vehicle 2,5.0
1711225001,Private bus or shuttle,6.0
1711225001,Private bus or shuttle,6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,Bicycle or e-bike,6.0
1711228101,Bicycle or e-bike,6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,Household vehicle 1,6.0
1711228101,Household vehicle 1,6.0
1711228101,Bicycle or e-bike,6.0
1711228101,Bicycle or e-bike,6.0
1711228101,Household vehicle 1,6.0
1711228101,Household vehicle 1,6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711228101,"Walk, jog, or wheelchair",6.0
1711229101,Household vehicle 1,9.0
1711229102,Car from work,7.0
1711229102,Household vehicle 2,7.0
1711229103,Household vehicle 1,2.0
1711230001,"Walk, jog, or wheelchair",11.0
1711230001,"Walk, jog, or wheelchair",11.0
1711230801,Household vehicle 2,9.0
1711230801,Household vehicle 2,9.0
1711230801,Household vehicle 2,9.0
1711230901,"Walk, jog, or wheelchair",6.0
1711230901,"Walk, jog, or wheelchair",6.0
1711230901,"Walk, jog, or wheelchair",6.0
1711230901,"Walk, jog, or wheelchair",6.0
1711230901,"Urban rail (e.g., Link light rail, monorail)",6.0
1711230901,"Other hired service (e.g., Lyft, Uber)",6.0
1711230901,"Walk, jog, or wheelchair",6.0
1711230901,"Walk, jog, or wheelchair",6.0
1711232201,Household vehicle 1,9.0
1711232201,Household vehicle 1,9.0
1711232201,Household vehicle 1,9.0
1711232202,Household vehicle 2,9.0
1711232202,Household vehicle 2,9.0
1711233201,Household vehicle 3,9.0
1711233201,Household vehicle 3,9.0
1711233201,Household vehicle 3,9.0
1711233201,Household vehicle 3,9.0
1711233201,"Walk, jog, or wheelchair",9.0
1711233201,"Walk, jog, or wheelchair",9.0
1711236101,Household vehicle 3,10.0
1711236101,Household vehicle 3,10.0
1711236101,Household vehicle 3,10.0
1711236101,Household vehicle 3,10.0
1711236101,Household vehicle 3,10.0
1711236102,Household vehicle 1,10.0
1711236102,Household vehicle 1,10.0
1711236102,Household vehicle 1,10.0
1711236102,Household vehicle 1,10.0
1711236102,Household vehicle 1,10.0
1711236102,Household vehicle 1,10.0
1711236102,Household vehicle 1,10.0
1711242701,Household vehicle 1,11.0
1711242701,Household vehicle 1,11.0
1711244701,Household vehicle 1,6.0
1711244701,Household vehicle 1,6.0
1711244701,Household vehicle 1,6.0
1711244801,Household vehicle 1,6.0
1711244801,Household vehicle 1,6.0
1711244802,"Walk, jog, or wheelchair",6.0
1711244802,"Walk, jog, or wheelchair",6.0
1711244802,"Walk, jog, or wheelchair",6.0
1711245501,Bus (public transit),9.0
1711245501,Bus (public transit),9.0
1711245501,Bus (public transit),9.0
1711245501,Bus (public transit),9.0
1711245501,"Walk, jog, or wheelchair",9.0
1711245501,"Walk, jog, or wheelchair",9.0
1711245501,Bus (public transit),9.0
1711245501,"Walk, jog, or wheelchair",9.0
1711245501,Bus (public transit),9.0
1711245501,"Walk, jog, or wheelchair",9.0
1711245501,Bus (public transit),9.0
1711245501,Bus (public transit),9.0
1711245501,Bus (public transit),9.0
1711245501,Bus (public transit),9.0
1711245501,Bus (public transit),9.0
1711245501,"Walk, jog, or wheelchair",9.0
1711245501,"Walk, jog, or wheelchair",9.0
1711245501,"Walk, jog, or wheelchair",9.0
1711245501,"Walk, jog, or wheelchair",9.0
1711245501,Bus (public transit),9.0
1711246801,Household vehicle 2,9.0
1711246801,Household vehicle 2,9.0
1711246802,Household vehicle 2,9.0
1711246802,Household vehicle 2,9.0
1711247101,Bus (public transit),11.0
1711247101,"Walk, jog, or wheelchair",11.0
1711247101,Bus (public transit),11.0
1711247101,"Walk, jog, or wheelchair",11.0
1711247101,"Walk, jog, or wheelchair",11.0
1711248401,Bus (public transit),6.0
1711248401,Other household vehicle,6.0
1711249601,Household vehicle 1,8.0
1711249601,Household vehicle 1,8.0
1711250501,Household vehicle 1,6.0
1711250501,Household vehicle 1,6.0
1711250501,Household vehicle 1,6.0
1711250501,Household vehicle 1,6.0
1711250501,Household vehicle 1,6.0
1711250501,Household vehicle 1,6.0
1711250501,Household vehicle 1,6.0
1711250501,Household vehicle 1,6.0
1711250501,Household vehicle 1,6.0
1711250501,Household vehicle 1,6.0
1711250501,"Walk, jog, or wheelchair",6.0
1711250501,"Walk, jog, or wheelchair",6.0
1711250501,Friend/colleague's car,6.0
1711250501,Friend/colleague's car,6.0
1711250501,Household vehicle 1,6.0
1711250501,Household vehicle 1,6.0
1711250501,,6.0
1711250501,Household vehicle 1,6.0
1711250501,Household vehicle 1,6.0
1711250501,Household vehicle 1,6.0
1711250501,Household vehicle 1,6.0
1711250501,Household vehicle 1,6.0
1711250501,"Walk, jog, or wheelchair",6.0
1711250501,"Walk, jog, or wheelchair",6.0
1711250501,Household vehicle 1,6.0
1711250501,Household vehicle 1,6.0
1711250501,Household vehicle 1,6.0
1711250501,Household vehicle 1,6.0
1711250501,Friend/colleague's car,6.0
1711250501,Friend/colleague's car,6.0
1711250501,"Walk, jog, or wheelchair",6.0
1711250502,"Walk, jog, or wheelchair",6.0
1711250502,"Walk, jog, or wheelchair",6.0
1711250502,"Walk, jog, or wheelchair",6.0
1711250502,"Walk, jog, or wheelchair",6.0
1711250502,"Walk, jog, or wheelchair",6.0
1711250502,Household vehicle 1,6.0
1711250502,Household vehicle 1,6.0
1711250502,"Walk, jog, or wheelchair",6.0
1711250502,"Walk, jog, or wheelchair",6.0
1711250502,"Walk, jog, or wheelchair",6.0
1711250502,"Walk, jog, or wheelchair",6.0
1711250502,Friend/colleague's car,6.0
1711250502,Friend/colleague's car,6.0
1711250502,"Walk, jog, or wheelchair",6.0
1711250502,Household vehicle 1,6.0
1711250502,Household vehicle 1,6.0
1711250502,Household vehicle 1,6.0
1711250502,"Walk, jog, or wheelchair",6.0
1711250502,"Walk, jog, or wheelchair",6.0
1711250502,Household vehicle 1,6.0
1711250502,,6.0
1711250502,,6.0
1711250502,Household vehicle 1,6.0
1711250502,Household vehicle 1,6.0
1711250502,Household vehicle 1,6.0
1711250502,Household vehicle 1,6.0
1711250502,Household vehicle 1,6.0
1711250502,Household vehicle 1,6.0
1711254001,"Walk, jog, or wheelchair",6.0
1711254001,Friend/colleague's car,6.0
1711254001,Friend/colleague's car,6.0
1711255401,Household vehicle 1,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,Household vehicle 1,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,"Walk, jog, or wheelchair",9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,School bus,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255401,Household vehicle 1,9.0
1711255402,Other household vehicle,5.0
1711255402,Other household vehicle,5.0
1711255402,Household vehicle 1,5.0
1711255402,Other household vehicle,5.0
1711255402,Friend/colleague's car,5.0
1711255402,Household vehicle 1,5.0
1711255402,Friend/colleague's car,5.0
1711255402,Household vehicle 1,5.0
1711255402,Household vehicle 1,5.0
1711255402,Household vehicle 1,5.0
1711255402,Household vehicle 1,5.0
1711255402,Household vehicle 1,5.0
1711255402,Household vehicle 1,5.0
1711255402,Household vehicle 1,5.0
1711255402,Household vehicle 1,5.0
1711255402,Household vehicle 1,5.0
1711255402,Household vehicle 1,5.0
1711255402,"Walk, jog, or wheelchair",5.0
1711255402,Household vehicle 1,5.0
1711255402,Household vehicle 1,5.0
1711256401,"Walk, jog, or wheelchair",5.0
1711256401,"Walk, jog, or wheelchair",5.0
1711256401,"Walk, jog, or wheelchair",5.0
1711256401,"Walk, jog, or wheelchair",5.0
1711256401,Other household vehicle,5.0
1711256401,"Walk, jog, or wheelchair",5.0
1711256401,"Walk, jog, or wheelchair",5.0
1711256401,"Walk, jog, or wheelchair",5.0
1711256401,"Walk, jog, or wheelchair",5.0
1711256401,Bus (public transit),5.0
1711256401,"Walk, jog, or wheelchair",5.0
1711256401,"Walk, jog, or wheelchair",5.0
1711256401,"Other hired service (e.g., Lyft, Uber)",5.0
1711256401,"Walk, jog, or wheelchair",5.0
1711256401,"Walk, jog, or wheelchair",5.0
1711256401,"Other hired service (e.g., Lyft, Uber)",5.0
1711256401,"Walk, jog, or wheelchair",5.0
1711256401,"Walk, jog, or wheelchair",5.0
1711256401,"Walk, jog, or wheelchair",5.0
1711256401,"Walk, jog, or wheelchair",5.0
1711257501,Household vehicle 1,7.0
1711257501,"Walk, jog, or wheelchair",7.0
1711257501,"Walk, jog, or wheelchair",7.0
1711257501,Household vehicle 1,7.0
1711257501,Household vehicle 1,7.0
1711257501,Household vehicle 1,7.0
1711257501,Household vehicle 1,7.0
1711257501,Household vehicle 1,7.0
1711257501,Household vehicle 1,7.0
1711257501,Household vehicle 1,7.0
1711257501,"Walk, jog, or wheelchair",7.0
1711257501,"Walk, jog, or wheelchair",7.0
1711257501,Household vehicle 1,7.0
1711257501,Household vehicle 1,7.0
1711257501,Household vehicle 1,7.0
1711257501,Household vehicle 1,7.0
1711257501,Household vehicle 1,7.0
